region,claimdy,claim,name,dyadnum,chal,tgt,dyad,begclaim,endclaim,resolved,endviol,icowsal,icowsalc,salchal,saltgt,saltan,salint,salintc,salintt,midsiss,midsfat,warsiss,version
3,67602,676,"Northern & Southern Morocco",2,230,600,230600,190410,191203,13,0,9,3,3,6,6,3,0,3,1,1,0,1.01
3,67603,676,"French Morocco",3,230,220,220230,194006,194201,1,0,7,2,3,4,6,1,0,1,0,0,0,1.01
3,67604,676,"Tarfaya",4,600,230,230600,195603,195804,4,1,8,3,5,3,4,4,3,1,0,0,0,1.01
3,67801,678,"Gourara-Touat-Tidikelt",1,220,600,220600,189912,190107,4,1,9,3,3,6,6,3,0,3,0,0,0,1.01
3,67802,678,"Oran",2,230,220,220230,194006,194102,1,0,5,2,2,3,4,1,0,1,0,0,0,1.01
3,67803,678,"Tindouf",3,600,220,220600,195603,196207,5,0,6,2,3,3,4,2,1,1,1,0,0,1.01
3,67804,678,"Tindouf",4,600,615,600615,196207,197206,4,1,7,2,3,4,4,3,1,2,2,2,0,1.01
3,68001,680,"Garet el Hamel & Edjele",1,616,220,220616,195704,196207,5,0,4,1,2,2,2,2,1,1,0,0,0,1.01
3,68002,680,"Garet el Hamel & Edjele",2,616,615,615616,196207,197001,4,0,7,2,3,4,4,3,1,2,0,0,0,1.01
3,68201,682,"Libyan Sahara",1,325,220,220325,191504,191909,4,0,5,2,2,3,4,1,0,1,0,0,0,1.01
3,68401,684,"Tunisia",1,220,616,220616,187807,188105,7,1,9,3,3,6,6,3,0,3,0,0,0,1.01
3,68501,685,"Bizerte",1,616,220,220616,195603,196310,4,1,8,3,5,3,4,4,3,1,5,4,0,1.01
3,68601,686,"Wad al-Mukta & Biban",1,220,640,220640,188501,191005,4,0,3,1,1,2,2,1,0,1,0,0,0,1.01
3,68801,688,"Sarra Triangle",1,325,200,200325,193311,193407,4,0,1,1,0,1,0,1,0,1,0,0,0,1.01
3,69001,690,"Libya",1,325,640,325640,191107,191210,4,1,7,2,3,4,6,1,0,1,1,1,1,1.01
3,69201,692,"Al Jaghbub & Sollum",1,325,200,200325,191504,192512,4,0,6,2,3,3,4,2,1,1,0,0,0,1.01
3,69202,692,"Bardiyah & Al Jaghbub",2,651,325,325651,194605,195012,1,0,6,2,3,3,4,2,1,1,0,0,0,1.01
3,69401,694,"Egypt",1,200,651,200651,188207,188209,7,1,9,3,3,6,6,3,0,3,1,1,1,1.01
3,69601,696,"Sudan",1,651,200,200651,194512,195302,4,0,7,2,4,3,4,3,2,1,0,0,0,1.01
3,69602,696,"Halaib Triangle",2,651,625,625651,195801,195802,1,0,6,2,3,3,2,4,2,2,1,0,0,1.01
3,69603,696,"Halaib Triangle",3,651,625,625651,199202,200199,-9,-9,8,3,4,4,4,4,2,2,2,2,0,1.01
4,70001,700,"Khotur & Bajirge",1,630,640,630640,185501,193205,4,0,6,2,3,3,2,4,2,2,2,2,0,1.01
4,70401,704,"Shatt al Arab",1,640,630,630640,187701,192008,11,0,7,2,3,4,4,3,1,2,0,0,0,1.01
4,70402,704,"Shatt al Arab",2,630,200,200630,192008,193210,5,0,8,3,4,4,6,2,1,1,0,0,0,1.01
4,70403,704,"Shatt al Arab",3,630,645,630645,193210,197506,4,1,9,3,4,5,6,3,1,2,9,4,0,1.01
4,70404,704,"Shatt al Arab",4,645,630,630645,197910,199008,4,0,10,3,5,5,6,4,2,2,4,3,1,1.01
4,70501,705,"Khuzestan (Arabistan)",1,645,630,630645,195912,197503,4,1,11,3,5,6,6,5,2,3,0,0,0,1.01
4,70502,705,"Khuzestan (Arabistan)",2,645,630,630645,198009,199008,4,0,11,3,5,6,6,5,2,3,1,1,1,1.01
4,70601,706,"Cilicia",1,220,640,220640,191605,192008,14,1,9,3,3,6,6,3,0,3,2,2,2,1.01
4,70602,706,"Cilicia",2,640,220,220640,192008,192110,4,1,10,3,6,4,6,4,3,1,1,1,1,1.01
4,70801,708,"Antalya & Konya",1,325,640,325640,191504,192008,14,1,7,2,2,5,4,3,0,3,3,2,1,1.01
4,70802,708,"Antalya & Konya",2,640,325,325640,192008,192103,2,0,8,3,5,3,4,4,3,1,1,1,0,1.01
4,71001,710,"Smyrna (Izmir)",1,350,640,350640,191505,192008,14,1,9,3,4,5,4,5,2,3,3,3,2,1.01
4,71002,710,"Smyrna (Izmir)",2,325,640,325640,191704,192004,14,0,8,3,3,5,4,4,1,3,2,2,1,1.01
4,71003,710,"Smyrna (Izmir)",3,640,350,350640,192008,192307,14,1,10,3,5,5,4,6,3,3,0,0,0,1.01
4,71201,712,"Greater Syria",1,220,640,220640,191503,192008,14,1,9,3,3,6,6,3,0,3,1,1,1,1.01
4,71401,714,"Mosul",1,200,640,200640,191811,192008,14,1,9,3,3,6,6,3,0,3,0,0,0,1.01
4,71402,714,"Mosul",2,640,200,200640,192008,192606,4,0,10,3,6,4,6,4,3,1,1,0,0,1.01
4,71601,716,"Hatay (Alexandretta)",1,640,220,220640,193609,193906,4,0,8,3,5,3,4,4,3,1,2,0,0,1.01
4,71602,716,"Hatay (Alexandretta)",2,652,640,640652,194604,195407,2,0,10,3,5,5,4,6,3,3,0,0,0,1.01
4,71603,716,"Hatay (Alexandretta)",3,652,640,640652,195710,195802,6,0,10,3,5,5,4,6,3,3,0,0,0,1.01
4,71604,716,"Hatay (Alexandretta)",4,651,640,640651,195802,196109,5,0,10,3,5,5,4,6,3,3,0,0,0,1.01
4,71605,716,"Hatay (Alexandretta)",5,652,640,640652,196109,200199,-9,-9,10,3,5,5,4,6,3,3,1,0,0,1.01
4,72001,720,"Basra & Baghdad",1,200,640,200640,191511,192008,14,1,9,3,3,6,6,3,0,3,1,1,1,1.01
4,72401,724,"Iraq-Saudi Neutral Zone",1,670,645,645670,197506,198112,4,0,7,2,3,4,4,3,1,2,0,0,0,1.01
4,72402,724,"Iraq-Saudi Neutral Zone",2,645,670,645670,197506,198112,4,0,7,2,3,4,4,3,1,2,0,0,0,1.01
4,72601,726,"Kuwait",1,640,200,200640,190109,192008,14,1,6,2,3,3,4,2,1,1,0,0,0,1.01
4,72602,726,"Kuwait",2,645,200,200645,193809,196106,5,0,9,3,5,4,6,3,2,1,1,0,0,1.01
4,72603,726,"Kuwait",3,645,690,645690,196106,199411,13,1,10,3,5,5,6,4,2,2,9,4,0,1.01
4,73001,730,"Suez Canal",1,651,200,200651,195110,195606,13,1,7,2,4,3,4,3,2,1,1,1,0,1.01
4,73201,732,"Negev-Gaza-Neutral Zone",1,651,666,651666,194805,194902,13,1,9,3,4,5,4,5,2,3,1,1,1,1.01
4,73202,732,"Negev Desert",2,651,666,651666,194902,197904,13,1,9,3,4,5,4,5,2,3,10,6,2,1.01
4,73203,732,"Southern Negev & Demilitarized Zone",3,663,666,663666,194805,194912,1,0,9,3,4,5,4,5,2,3,2,2,1,1.01
4,73401,734,"Gaza Strip & Demilitarized Zones",1,666,651,651666,194902,196706,7,1,9,3,4,5,4,5,2,3,16,9,1,1.01
4,73601,736,"Sinai Peninsula",1,200,640,200640,189201,190610,4,0,6,2,2,4,4,2,0,2,1,0,0,1.01
4,73602,736,"Sharm el Sheikh",2,666,651,651666,195511,195703,13,0,8,3,3,5,4,4,1,3,1,1,1,1.01
4,73603,736,"Sinai Peninsula",3,651,666,651666,196706,197904,13,0,10,3,5,5,4,6,3,3,5,5,3,1.01
4,73604,736,"Taba",4,651,666,651666,197904,198809,12,0,10,3,5,5,4,6,3,3,0,0,0,1.01
4,74001,740,"Shebaa Farms",1,660,652,652660,195501,196706,11,0,8,3,4,4,2,6,3,3,0,0,0,1.01
4,74002,740,"Shebaa Farms",2,660,666,660666,200005,200199,-9,-9,6,2,3,3,2,4,2,2,0,0,0,1.01
4,74101,741,"Syria",1,663,652,652663,194604,195707,1,0,11,3,5,6,6,5,2,3,1,0,0,1.01
4,74102,741,"Iraq",2,663,645,645663,194603,195707,1,0,11,3,5,6,6,5,2,3,0,0,0,1.01
4,74103,741,"Lebanon",3,663,660,660663,194603,195707,1,0,11,3,5,6,6,5,2,3,0,0,0,1.01
4,74104,741,"Israel (Palestine)",4,663,666,663666,194805,196706,1,0,11,3,5,6,6,5,2,3,1,1,1,1.01
4,74201,742,"Tabariyat & Daraa",1,652,663,652663,197009,200199,-9,-9,6,2,3,3,2,4,2,2,0,0,0,1.01
4,74301,743,"Israel (Palestine)",1,652,666,652666,197402,198310,1,0,11,3,5,6,6,5,2,3,0,0,0,1.01
4,74302,743,"Jordan",2,652,663,652663,197402,198310,1,0,11,3,5,6,6,5,2,3,0,0,0,1.01
4,74303,743,"Lebanon",3,652,660,652660,197402,198310,1,0,11,3,5,6,6,5,2,3,0,0,0,1.01
4,74401,744,"Eastern Galilee/Syria-Israel Demilitarized Zones",1,652,666,652666,194805,195802,6,0,9,3,4,5,4,5,2,3,18,8,1,1.01
4,74402,744,"Syria-Israel Demilitarized Zones",2,651,666,651666,195802,196109,5,0,10,3,5,5,4,6,3,3,0,0,0,1.01
4,74403,744,"Golan Heights & Syria-Israel DMZ",3,652,666,652666,196109,200199,-9,-9,12,3,6,6,6,6,3,3,18,9,2,1.01
4,74801,748,"West Bank-Jerusalem-Demilitarized Zones",1,666,663,663666,194904,196706,7,1,11,3,5,6,6,5,2,3,8,8,1,1.01
4,74802,748,"West Bank & East Jerusalem",2,663,666,663666,196706,199410,13,0,12,3,6,6,6,6,3,3,2,2,1,1.01
4,75001,750,"Palestine and Transjordan",1,200,640,200640,191605,192008,14,0,5,2,2,3,4,1,0,1,0,0,0,1.01
4,75201,752,"Aqaba & At Tubayq Hills",1,670,200,200670,192705,194603,5,0,6,2,3,3,4,2,1,1,0,0,0,1.01
4,75202,752,"Aqaba & At Tubayq Hills",2,670,663,663670,194603,196508,4,0,7,2,3,4,4,3,1,2,1,0,0,1.01
4,75203,752,"Aqaba Hinterland",3,663,670,663670,196109,196508,4,0,7,2,3,4,4,3,1,2,0,0,0,1.01
4,75401,754,"Farsi & al Arabiyah Islands",1,630,670,630670,194905,196810,4,0,7,2,3,4,4,3,1,2,0,0,0,1.01
4,75601,756,"Najran-Asir-Jizan",1,670,678,670678,192705,193406,4,1,7,2,3,4,4,3,1,2,3,3,1,1.01
4,75602,756,"Najran-Asir-Jizan",2,678,670,670678,198001,199005,6,0,8,3,4,4,4,4,2,2,0,0,0,1.01
4,75603,756,"Najran-Asir-Jizan",3,679,670,670679,199005,200006,4,1,8,3,4,4,4,4,2,2,2,2,0,1.01
4,75604,756,"Duwaimah-Huraym-Ashiq Islands",4,670,679,670679,199805,200006,4,1,6,2,3,3,2,4,2,2,0,0,0,1.01
4,75801,758,"Al Wadiah-Beihan",1,670,200,200670,193504,196711,5,0,6,2,3,3,4,2,1,1,0,0,0,1.01
4,75802,758,"Al Wadiah-Beihan",2,670,680,670680,196711,199005,6,0,7,2,3,4,4,3,1,2,1,1,0,1.01
4,75803,758,"Al Wadiah-Beihan",3,670,679,670679,199005,200006,4,0,7,2,3,4,4,3,1,2,0,0,0,1.01
4,76001,760,"Southern Saudi-Kuwait Neutral Zone",1,670,200,200670,192705,196106,5,0,6,2,3,3,4,2,1,1,0,0,0,1.01
4,76002,760,"Southern Saudi-Kuwait Neutral Zone",2,670,690,670690,196106,196507,4,0,8,3,4,4,4,4,2,2,0,0,0,1.01
4,76003,760,"Northern Saudi-Kuwait Neutral Zone",3,690,670,670690,196106,196507,4,0,8,3,4,4,4,4,2,2,0,0,0,1.01
4,76201,762,"Qaruh & Umm al-Maradim Islands",1,670,200,200670,194901,196106,5,0,4,1,2,2,2,2,1,1,0,0,0,1.01
4,76202,762,"Qaruh & Umm al-Maradim Islands",2,670,690,670690,196106,200007,4,0,8,3,4,4,4,4,2,2,0,0,0,1.01
4,76401,764,"Lubainah al-Saghirah & Lubainah al-Kabirah Islands",1,670,200,200670,194901,195802,4,0,2,1,1,1,0,2,1,1,0,0,0,1.01
4,76601,766,"Al Khafous (Khafus)",1,670,694,670694,199209,199906,4,0,8,3,4,4,4,4,2,2,2,0,0,1.01
4,76801,768,"Abu Musa & Tunb Islands",1,630,200,200630,190307,197112,7,1,9,3,5,4,6,3,2,1,0,0,0,1.01
4,76802,768,"Abu Musa & Tunb Islands",2,696,630,630696,197112,200199,-9,-9,10,3,5,5,6,4,2,2,1,0,0,1.01
4,77001,770,"Buraimi & Emirates Border Regions",1,670,200,200670,193504,197112,5,0,6,2,3,3,4,2,1,1,2,0,0,1.01
4,77002,770,"Western Buraimi",2,670,696,670696,197112,197408,4,0,7,2,3,4,4,3,1,2,0,0,0,1.01
4,77003,770,"Eastern Buraimi",3,670,698,670698,197110,199003,4,0,7,2,3,4,4,3,1,2,0,0,0,1.01
4,77004,770,"Sila",4,670,696,670696,197601,197701,4,0,5,2,2,3,2,3,1,2,0,0,0,1.01
4,77005,770,"Saudi/UAE Border",5,670,696,670696,199301,199301,4,0,7,2,3,4,4,3,1,2,0,0,0,1.01
4,77401,774,"South Yemen",1,678,200,200678,194101,196711,5,0,9,3,5,4,6,3,2,1,5,5,0,1.01
4,77402,774,"South Yemen",2,678,680,678680,196711,199005,7,1,11,3,5,6,6,5,2,3,2,2,0,1.01
4,77601,776,"Kamaran Island",1,200,640,200640,191505,191506,7,1,5,2,2,3,4,1,0,1,0,0,0,1.01
4,77602,776,"Kamaran Island",2,678,200,200678,195604,196711,5,0,6,2,3,3,4,2,1,1,0,0,0,1.01
4,77603,776,"Kamaran Island",3,678,680,678680,196711,197210,7,1,7,2,3,4,4,3,1,2,0,0,0,1.01
4,77604,776,"Kamaran Island",4,680,678,678680,197210,199005,11,1,8,3,4,4,4,4,2,2,0,0,0,1.01
4,77801,778,"Perim Island",1,640,200,200640,185707,185808,1,0,5,2,2,3,4,1,0,1,0,0,0,1.01
4,78001,780,"Hanish Islands",1,678,530,530678,197301,199005,6,0,9,3,4,5,6,3,1,2,0,0,0,1.01
4,78002,780,"Hanish Islands",2,679,530,530679,199005,199305,5,0,10,3,5,5,6,4,2,2,0,0,0,1.01
4,78003,780,"Hanish Islands",3,679,531,531679,199305,199810,12,0,10,3,5,5,6,4,2,2,2,1,0,1.01
4,78201,782,"Dhofar",1,698,680,680698,198101,199005,6,0,6,2,3,3,2,4,2,2,1,1,0,1.01
4,78202,782,"Dhofar",2,698,679,679698,199005,199506,4,0,6,2,3,3,2,4,2,2,0,0,0,1.01
4,78401,784,"Kuria Muria Islands",1,680,200,200680,196711,197110,5,0,4,1,2,2,2,2,1,1,0,0,0,1.01
4,78402,784,"Kuria Muria Islands",2,680,698,680698,197110,198210,1,0,5,2,2,3,2,3,1,2,0,0,0,1.01
4,78601,786,"Bahrain",1,630,200,200630,186901,197005,13,0,9,3,5,4,6,3,2,1,0,0,0,1.01
4,79001,790,"Hawar Islands & Zubarah",1,694,692,692694,197109,200103,12,0,7,2,3,4,4,3,1,2,1,0,0,1.01
4,79201,792,"Ras al-Khaimah",1,698,696,696698,197712,199905,4,0,9,3,4,5,6,3,1,2,0,0,0,1.01
5,80001,800,"Maritime Territories",1,365,710,365710,186010,186011,4,0,11,3,5,6,6,5,2,3,0,0,0,1.01
5,80002,800,"Amur & Ussuri River Islands",2,365,710,365710,186011,186107,4,0,7,2,3,4,4,3,1,2,0,0,0,1.01
5,80003,800,"Argun River Islands",3,365,710,365710,191101,191112,4,0,5,2,2,3,2,3,1,2,0,0,0,1.01
5,80004,800,"Amur & Ussuri River Islands",4,710,365,365710,191907,193203,11,0,8,3,4,4,4,4,2,2,2,0,0,1.01
5,80005,800,"Amur & Ussuri River Islands",5,740,365,365740,193501,194508,7,1,8,3,4,4,4,4,2,2,5,3,2,1.01
5,80006,800,"Amur & Ussuri River Islands",6,710,365,365710,195401,200199,-9,-9,8,3,4,4,4,4,2,2,9,5,0,1.01
5,80201,802,"Inner Mongolia",1,740,710,710740,193709,194508,7,1,7,2,2,5,4,3,0,3,0,0,0,1.01
5,80202,802,"Liaotung Peninsula",2,740,710,710740,189501,189505,2,1,7,2,2,5,4,3,0,3,0,0,0,1.01
5,80203,802,"Manchurian Railway Corridor",3,365,710,365710,189601,189606,4,0,5,2,1,4,2,3,0,3,0,0,0,1.01
5,80204,802,"Liaotung Peninsula",4,365,710,365710,189803,189803,4,0,7,2,2,5,4,3,0,3,1,0,0,1.01
5,80205,802,"Kinchow",5,365,710,365710,190102,190103,1,0,7,2,2,5,4,3,0,3,0,0,0,1.01
5,80206,802,"Liaotung Peninsula",6,740,365,365740,190407,190509,13,1,5,2,2,3,4,1,0,1,1,1,1,1.01
5,80207,802,"Liaotung Peninsula",7,710,740,710740,192112,194508,6,0,8,3,5,3,4,4,3,1,0,0,0,1.01
5,80208,802,"Manchuria",8,740,710,710740,193109,193203,7,1,8,3,3,5,4,4,1,3,1,1,1,1.01
5,80209,802,"Manchuria",9,710,740,710740,193203,194508,6,0,9,3,5,4,4,5,3,2,8,7,2,1.01
5,80210,802,"North China",10,740,710,710740,193606,194508,6,0,10,3,4,6,6,4,1,3,2,2,2,1.01
5,80301,803,"Shantung",1,255,710,255710,189511,189803,4,0,7,2,2,5,4,3,0,3,1,0,0,1.01
5,80302,803,"Shantung",2,740,255,255740,191408,191411,7,1,5,2,2,3,4,1,0,1,0,0,0,1.01
5,80303,803,"Shantung",3,710,740,710740,191812,192202,4,0,8,3,5,3,4,4,3,1,0,0,0,1.01
5,80401,804,"Outer Mongolia",1,365,710,365710,192103,194601,10,1,10,3,4,6,6,4,1,3,0,0,0,1.01
5,80402,804,"Dalai & Buyr Lakes-Halhin River",2,740,712,712740,193501,194205,2,1,7,2,2,5,4,3,0,3,2,2,1,1.01
5,80403,804,"Baytik Mountains & Hongshanzui",3,710,712,710712,194708,196212,4,0,10,3,4,6,6,4,1,3,1,1,0,1.01
5,80404,804,"Tannu Tuva",4,365,710,365710,191404,192109,5,0,10,3,4,6,6,4,1,3,3,0,0,1.01
5,80601,806,"Weihaiwei",1,200,710,200710,189804,189807,4,0,7,2,2,5,4,3,0,3,1,0,0,1.01
5,80602,806,"Weihaiwei",2,710,200,200710,190610,193010,4,0,8,3,5,3,4,4,3,1,0,0,0,1.01
5,80701,807,"Kwangchou-wan",1,220,710,220710,189804,189805,4,0,7,2,2,5,4,3,0,3,1,0,0,1.01
5,80702,807,"Kwangchou-wan",2,710,220,220710,192112,194508,4,0,8,3,5,3,4,4,3,1,0,0,0,1.01
5,80801,808,"Sanmen Bay",1,325,710,325710,189901,189906,1,0,7,2,2,5,4,3,0,3,1,0,0,1.01
5,80901,809,"Taiwan",1,740,710,710740,189501,189504,4,1,9,3,3,6,6,3,0,3,0,0,0,1.01
5,80902,809,"Taiwan",2,710,740,710740,194311,194508,6,0,10,3,6,4,6,4,3,1,0,0,0,1.01
5,80903,809,"Taiwan",3,710,713,710713,194912,200199,-9,-9,12,3,6,6,6,6,3,3,17,8,0,1.01
5,80904,809,"China",4,713,710,710713,194912,200199,-9,-9,12,3,6,6,6,6,3,3,0,0,0,1.01
5,81101,811,"Pescadores Islands",1,740,710,710740,189501,189504,4,1,6,2,2,4,4,2,0,2,0,0,0,1.01
5,81102,811,"Pescadores Islands",2,710,740,710740,194311,194508,6,1,7,2,4,3,4,3,2,1,0,0,0,1.01
5,81103,811,"Pescadores Islands",3,710,713,710713,194912,200199,-9,-9,8,3,4,4,4,4,2,2,0,0,0,1.01
5,81401,814,"Kowloon Peninsula",1,200,710,200710,189301,189807,4,0,7,2,2,5,4,3,0,3,0,0,0,1.01
5,81402,814,"Kowloon Peninsula",2,710,200,200710,192112,199707,4,0,8,3,5,3,4,4,3,1,0,0,0,1.01
5,81403,814,"Hong Kong",3,710,200,200710,197203,199707,4,0,8,3,5,3,4,4,3,1,0,0,0,1.01
5,81601,816,"Macao",1,710,235,235710,186010,188703,4,0,8,3,5,3,4,4,3,1,0,0,0,1.01
5,81602,816,"Lappa-Dom Joao-Wongkam Islands",2,710,235,235710,190101,191001,1,0,6,2,4,2,2,4,3,1,0,0,0,1.01
5,81603,816,"Macao",3,710,235,235710,197203,199912,4,0,8,3,5,3,4,4,3,1,0,0,0,1.01
5,81801,818,"Ryukyu Islands",1,710,740,710740,187405,188101,1,0,10,3,4,6,6,4,1,3,3,0,0,1.01
5,81802,818,"Ryukyu Islands",2,710,740,710740,194211,194508,6,0,10,3,4,6,6,4,1,3,0,0,0,1.01
5,82001,820,"Diaoyu/Senkaku Islands",1,710,740,710740,197205,200199,-9,-9,6,2,3,3,2,4,2,2,4,0,0,1.01
5,82002,820,"Diaoyu/Senkaku Islands",2,713,740,713740,197205,200199,-9,-9,6,2,3,3,2,4,2,2,1,0,0,1.01
5,82401,824,"Changbai Mountain",1,731,710,710731,195204,196210,4,0,8,3,4,4,4,4,2,2,0,0,0,1.01
5,82601,826,"Korea",1,740,730,730740,189408,190511,7,1,7,2,2,5,4,3,0,3,2,1,0,1.01
5,82602,826,"Masampo (Masan)",2,365,730,365730,189408,190511,1,0,7,2,2,5,4,3,0,3,1,0,0,1.01
5,82603,826,"South Korea",3,731,732,731732,194906,200199,-9,-9,11,3,5,6,6,5,2,3,0,0,0,1.01
5,82604,826,"North Korea",4,732,731,731732,194906,200199,-9,-9,11,3,5,6,6,5,2,3,22,15,1,1.01
5,82801,828,"Sakhalin Island",1,365,740,365740,186001,187505,4,0,9,3,4,5,6,3,1,2,2,1,0,1.01
5,82802,828,"Sakhalin Island",2,740,365,365740,190506,190509,13,1,10,3,5,5,6,4,2,2,1,1,1,1.01
